employee_id,department,salary,performance_score,attrition_flag,joining_date,location,manager_id
EMP-OG8U5V37,sales team,54257.68,4.32,0,2018-03-03,Austin,MGR-I5ZJJ3DM
EMP-Y8QST5JJ,HR,62731.05,3.11,0,2019-08-20,CHiCAGo,MGR-WYTQ34RK
EMP-QCND5X59,Engineering,92707.22,4.18,0,2018-12-16,Austin,MGR-9HCL526I
EMP-NIUA0IRA,SALES,65143.97,4.22,0,2021-05-19,Chicago,MGR-N8JKG0OX
EMP-L9BLXGWS,finance,82947.28,2.46,1,2021-02-20,New York,MGR-9ORXV5R6
EMP-OHN3DG60,SALES,75423.07,3.91,0,2020-02-22,chicago,MGR-V1N25MET
EMP-34X8JIV8,Sales Team,65541.32,4.44,0,2022-08-09,Chicago,MGR-Q35RL321
EMP-S27S7ULR,Engineering,134626.85,2.46,1,2022-09-17,San Francisco,MGR-JJEE3ZDJ
EMP-7B5YUFXH,ops,79589.78,2.21,1,2020-08-20,DENVER,MGR-4CG2R0NI
EMP-H6LNJSO3,finance,299140.4037281207,2.95,0,2021-11-19,San Francisco,MGR-JAPW38AU
EMP-GTUQNASK,Engg,122707.02,3.63,0,2018-12-29,Chicago,MGR-HIPLN20G
EMP-5HY9LXL0,Accounts,101121.86,,0,2019-08-24,Seattle,MGR-SYKH85SC
EMP-CEEKHVRA,H R,66750.3,2.55,0,2019-01-17,Seattle,MGR-6SRVDIL7
EMP-4V1OG07V,H.R.,45611.35,2.58,1,2022-11-23,Boston,MGR-RPRVTFZB
EMP-YYXM4IV5,marketing,70625.66,3.33,0,2018-05-03,San Francisco,MGR-L3TYYCCJ
EMP-AK2HOPQ0,SALES,105417.47,3.57,1,2021-09-15,AUSTIN,MGR-D9YH7T4U
EMP-8NV9UZI3,sales team,448352.8999990841,3.41,0,2020-10-14,New York,MGR-W60VCR56
EMP-GFPEV0IA,compliance,104370.64,3.93,0,2018-08-06,New York,MGR-1U69QTTS
EMP-OEUUSU7H,Sales,89304.73,3.61,0,2018-12-18,New York,MGR-2TSOMI0Y
EMP-6M0MJEMK,OPERATIONS,98413.5,4.7,0,2019-02-16,Denver,MGR-P32HGQ7I
EMP-2FSQGAOV,FINANCE,107097.5,3.63,0,2019-05-25,Austin,MGR-CRH178DL
EMP-C05HQBQV,Sales Team,107385.28,3.54,0,2018-07-28,Boston,MGR-OO4X40Z1
EMP-6OZAHCPR,OPERATIONS,93705.05,2.62,1,2018-05-25,Austin,MGR-SKMR1ABK
EMP-T5BC1U0Z,Finance,108741.15,3.7,0,2018-06-15,Remote,MGR-VSGXQDUF
EMP-5PCZEKF8,sales,75611.52,3.34,0,2021-03-31,Remote,MGR-YI4TG87J
EMP-DBYQFUJY,sales,76677.93,2.92,1,2020-08-25,Seattle,MGR-9ORXV5R6
EMP-FJOD8VU7,Tech,151305.36,3.93,0,2023-10-21,Austin,MGR-44KI4LOC
EMP-BLRSSUY6,compliance,116557.03,3.89,0,2018-02-09,Boston,MGR-NAFSBQCF
EMP-ZYQZSS8V,Engineering,112484.14,3.82,0,2020-03-31,Seattle,MGR-2JSFM6K6
EMP-FW3XFVIZ,Mktg,53744.27,4.31,0,2021-07-11,Denver,MGR-VKMUU6YG
EMP-3BNYHKI3,engineering,133561.94,4.1,0,2019-03-12,New York,MGR-J46Q1NKY
EMP-4XZTCN84,technology,109461.6,4.63,0,2021-08-12,San Francisco,MGR-JP9AZL70
EMP-9Z1XED6A,engineering,149170.55,3.38,0,2023-09-16,Boston,MGR-P7Q4B5EN
EMP-K2ZRL8Y5,accounts,93135.27,2.79,0,2020-12-03,New York,MGR-YI4TG87J
EMP-8MT3XNOZ,PRODUCT,142049.93,4.92,0,2019-01-09,Remote,MGR-51MZJ9ZM
EMP-LQ5CC8I7,technology,86700.99,4.34,0,2019-04-14,Chicago,MGR-YUADUSAP
EMP-9X95P48I,PRODUCT,142594.47,2.65,0,2022-07-18,San Francisco,MGR-7KVLSJRF
EMP-HA6CBB3V,OPERATIONS,59378.34,3.95,0,2020-03-24,Remote,
EMP-CXDWN2IE,Operations,89735.24,3.03,0,2018-01-02,Austin,MGR-YSO0WP8X
EMP-ICXHRQV9,FINANCE,121094.65,1.87,0,2018-05-18,Remote,MGR-FHT4P7WJ
EMP-U73W1NYR,engineering,169124.24,4.49,0,2021-10-21,San Francisco,MGR-1VGRPI4A
EMP-PXNCCRBF,Operations,55926.67,3.72,0,2018-08-02,New York,MGR-FDR4LVSG
EMP-NQNUCV0Q,technology,95202.63,4.26,0,2019-04-27,Denver,MGR-OQRNQYKA
EMP-W2LWBDL3,MARKETING,58739.84,3.9,0,2019-05-22,Boston,MGR-M5BWK5ZT
EMP-SP7IOTHI,Accounts,78054.1,3.43,1,2018-06-20,San Francisco,MGR-UZRTKP23
EMP-25X2E8NC,Operations,80593.99,3.94,0,2021-09-14,Remote,MGR-0ZQFRLE9
EMP-W50LMBVS,sales,80720.47,4.81,0,2019-08-13,Remote,MGR-77JYP1NQ
EMP-4B8J4ZXD,operations,63842.62,4.93,1,2019-11-08,SaN FrAnCiScO,MGR-IFJWCK4J
EMP-RUXETVFF,Mktg,105815.87,4.22,0,2020-06-25,ReMoTe,MGR-SYKH85SC
EMP-9ILPEB94,Sales,71958.77,3.06,0,2018-08-08,New York,MGR-IMHYAF57
EMP-TX4I3CLK,sales team,66104.94,3.61,0,2021-08-13,Remote,MGR-FX4E5B0N
EMP-TR8SYOLY,engineering,88205.9,3.18,1,2019-05-11,Remote,MGR-0QZPFNA5
EMP-SUWDKEJP,technology,111679.0,,0,2020-11-06,Remote,MGR-RBYENTEE
EMP-ZUUFML00,H.R.,54618.46,3.36,0,2021-02-14,Remote,MGR-TLH80UCC
EMP-YD7I0EGB,accounts,66410.07,2.51,0,2022-03-29,Boston,MGR-6SRVDIL7
EMP-L4CEZDJJ,Marketing,72183.19,4.26,0,2020-05-16,San Francisco,MGR-S9ED4AYD
EMP-0Q1FIA79,Accounts,105701.44,3.2,0,2021-01-22,Chicago,MGR-6VP2WM8C
EMP-PB6YWOKL,Engineering,99623.62,3.67,0,2020-10-12,San Francisco,MGR-QRBEW2TL
EMP-PRK5R0PN,Finance,49534.87,3.75,1,2018-01-18,New York,MGR-QKIXQ0Y9
EMP-BSDX4W3L,MARKETING,94534.41,3.51,0,2019-01-25,New York,MGR-JS815LP0
EMP-0N8FL90V,Product,127169.09,4.64,0,2022-02-25,Austin,MGR-61E6XCJU
EMP-VH71HW3G,ENGINEERING,143811.59,2.73,0,2022-08-24,Denver,MGR-180W1YW6
EMP-JDX59BA0,SALES,58791.45,3.28,0,2022-02-25,New York,MGR-6RCSQDJQ
EMP-1D12C523,sales team,78137.96,2.7,0,2021-07-14,Seattle,MGR-QJ02GUQT
EMP-D5DZGQKB,Engg,129700.34,3.53,0,2022-02-15,New York,MGR-YVMTT71E
EMP-RYY8NXW0,accounts,80631.48,3.82,0,2018-09-05,Seattle,MGR-6ETC14HX
EMP-PK4W0KQ8,mktg,138962.84,4.8,0,2019-01-08,Remote,MGR-35IU56H6
EMP-1MEUW45S,ENGINEERING,72856.85,3.9,0,2021-12-29,Seattle,MGR-BH68QPA2
EMP-BSBTPVU5,product,119305.09,2.81,0,2019-07-11,san francisco,MGR-EMOQW24U
EMP-A2EE3MEY,PM,118683.67,3.01,0,2022-04-02,San Francisco,MGR-YUADUSAP
EMP-YP0GDFLH,technology,116699.9,3.4,0,2022-05-09,Seattle,MGR-QZ4HKV4Z
EMP-RQCS8GNE,Sales,99091.8,4.22,0,2018-01-27,SAN FRANCISCO,MGR-G6S53Q5H
EMP-26BHYZ1O,Tech,90549.32,4.77,0,2023-09-10,Seattle,MGR-J1OKTSF8
EMP-40O6Y7IG,H R,80282.2,,0,2022-07-13,Remote,MGR-U7ZKLONG
EMP-4H2INCU3,Compliance,63569.54,4.36,0,2020-01-06,Chicago,MGR-E6Q3Y35B
EMP-VIT8XPKD,ops,43958.04,4.57,0,2019-01-10,San Francisco,MGR-XJZCILIC
EMP-S7I6TB7R,Sales,45500.17,,1,2021-12-15,San Francisco,MGR-26T2E6I1
EMP-3C36F5A8,Marketing,48732.16,3.05,0,2020-02-14,Austin,MGR-5K1ED7U2
EMP-7JVTP6UN,technology,72037.96,4.18,0,2021-09-21,San Francisco,MGR-ZI6T5RNO
EMP-JYRDIRL4,Sales,87585.31,3.1,0,2020-06-06,Austin,MGR-HN6MH3LR
EMP-BYUQVG2U,Sales,62516.7,4.07,1,2019-08-21,New York,MGR-EN05ZRLB
EMP-DRHY1HNX,Engg,,4.08,0,2019-03-28,Boston,MGR-DH22VGTG
EMP-MJKL5YO9,marketing,65287.66,4.6,0,2019-07-01,Chicago,MGR-LIOIQ83E
EMP-WHN2ECLC,mktg,61211.42,2.15,1,2018-08-28,Denver,MGR-B9U8CGRW
EMP-2E58F3OB,accounts,109518.26,4.44,0,2022-08-15,San Francisco,MGR-PH4P64NN
EMP-DDSY1ZY6,mktg,57707.4,3.99,0,2020-06-22,San Francisco,MGR-PG7ZIIC3
EMP-DBX287GT,hr,62374.48,2.83,0,2018-06-15,Seattle,MGR-HNTA6XWF
EMP-5I8JIUM6,H.R.,46917.24,3.11,0,2019-04-16,Seattle,MGR-SEZCJAAC
EMP-GYSIKZAY,H.R.,36801.13,3.35,0,2019-02-27,Remote,MGR-TTY3PSF5
EMP-LHC0DJ96,technology,181634.51,2.63,1,2022-10-19,Remote,MGR-RUE9NWR2
EMP-Z5D5EUSC,engineering,130602.07,3.78,0,2019-12-20,New York,MGR-53AJFM95
EMP-UD4TXAWQ,engineering,174684.8,3.8,0,2018-11-04,San Francisco,MGR-E6Q3Y35B
EMP-J8B19RED,ENGINEERING,152444.03,3.79,0,2021-07-13,New York,MGR-KX5RHTAP
EMP-R2KEG7V4,Human Resources,63570.04,3.32,0,2021-01-06,Remote,MGR-U9I4EH2P
EMP-KLUA07FM,technology,141398.95,4.04,0,2019-03-27,Seattle,MGR-PEMNFT84
EMP-Z27DQTRO,technology,136359.22,3.11,1,2018-10-29,Chicago,MGR-B3BA6HVE
EMP-FQDM6RZQ,ENGINEERING,102816.38,,0,2018-09-29,Chicago,MGR-GM0TGIS7
EMP-H05BG8R8,sales,89640.99,4.51,0,2018-12-16,Boston,MGR-IJMRHBQG
EMP-FZK8YWVK,OPERATIONS,57783.17,3.13,0,2021-02-22,San Francisco,MGR-NZTGVS9C
EMP-MZX8J5MS,H.R.,66064.71,4.14,0,2021-06-30,San Francisco,MGR-XZH78G5Q
EMP-XM42YVKL,Operations,,3.45,0,2018-05-03,San Francisco,MGR-6ETC14HX
EMP-5PAYGAA7,Engg,122575.97,3.31,0,2018-09-02,Chicago,MGR-3S6W60W5
EMP-204OAXLW,legal,108689.72,4.37,0,2021-01-29,Denver,MGR-RE6OR67A
EMP-UMJ83V7I,finance,61760.0,4.54,0,2022-09-13,Chicago,MGR-E5U5KKJH
EMP-OIEH9B1Y,Tech,104266.05,3.67,0,2018-12-26,Chicago,MGR-520JMIUY
EMP-Y6ZM7XKR,Engineering,101634.28,4.17,0,2019-08-26,Austin,MGR-CRH178DL
EMP-H8WS1FM7,Engg,125559.23,3.29,0,2021-04-15,Remote,MGR-25NHBVOK
EMP-ATV2WV26,Operations,67667.92,3.89,0,2020-05-22,Seattle,MGR-N8JKG0OX
EMP-CLABA0OF,Human Resources,46880.4,4.08,0,2018-08-12,Austin,
EMP-5TCY7SXP,ops,69703.84,4.85,0,2020-08-16,New York,MGR-HPXVE6MY
EMP-2LCRZ3RJ,Engg,163233.34,4.01,0,2018-07-14,BOSTON,MGR-7HYXYAL9
EMP-56ZLLL86,human resources,184532.73258162598,2.03,1,2020-01-23,Boston,MGR-KTXMY8EV
EMP-A5PLL7BX,Product Management,106243.45,3.76,0,2018-12-13,Austin,MGR-8J6NG5TD
EMP-G1GF4OFP,technology,144139.68,3.6,0,2018-04-21,New York,MGR-8J6NG5TD
EMP-35A27CGL,H.R.,87599.73,2.58,0,2019-03-14,New York,MGR-XZH78G5Q
EMP-QKRHZO7E,Engg,85373.63,3.18,0,2020-01-09,Denver,MGR-WP6B9FWN
EMP-ZW9BZJ6Y,Compliance,96144.01,4.41,0,2023-05-01,San Francisco,MGR-15Y4WQQR
EMP-3COJ295P,sales,68621.19,3.05,0,2018-01-31,San Francisco,MGR-LCXN5PHO
EMP-CWYS8KDC,engineering,120358.29,1.65,1,2022-10-01,SAN FRANCISCO,MGR-T8N1P01L
EMP-E1UJE307,Engineering,158651.9,4.35,0,2020-04-29,Remote,MGR-WG9S6RJT
EMP-EDFK03GO,sales team,101556.05,3.76,0,2022-04-12,Remote,MGR-K10ADWAI
EMP-QE6836HF,Tech,136318.59,2.9,1,2018-07-11,Austin,MGR-YKIL8LS2
EMP-47CCOJAG,ENGINEERING,91689.88,3.68,0,2020-10-17,Austin,MGR-0O9055X8
EMP-USSH1Z97,marketing,56461.1,2.36,0,2018-12-09,New York,MGR-Y2702HHN
EMP-TV65FAB8,technology,141170.53,4.54,1,2020-08-12,San Francisco,MGR-9UVN0TM4
EMP-2QEHCBF0,H.R.,35616.81,3.23,0,2019-07-01,New York,MGR-OQR8ST2J
EMP-6TMP7N44,technology,155423.27,3.78,0,2019-03-15,San Francisco,MGR-7M3VM6J5
EMP-MMJN52HZ,ops,49542.18,3.69,0,2023-12-10,Austin,MGR-QH0VSQAQ
EMP-RI5KN0JZ,finance,58037.65,3.62,0,2021-03-05,Denver,MGR-C5KFP5CN
EMP-EZI8UBEZ,ENGINEERING,114923.05,3.8,1,2019-12-13,New York,MGR-AFT128E6
EMP-1DHCCENJ,Human Resources,37591.08,4.05,0,2021-02-12,New York,MGR-XS4GRLTU
EMP-M3BCOXZ0,Tech,124335.14,3.06,1,2018-03-28,BOSTON,MGR-T8R0IFEJ
EMP-D2SGR9W2,compliance,97704.99,2.37,1,2021-12-13,Remote,MGR-XKVAP4Y9
EMP-4G7NIE3F,Engineering,139191.33,4.51,0,2021-12-02,San Francisco,MGR-7686M4R7
EMP-NHX9EZNZ,sales team,106447.27,3.63,0,2019-12-30,New York,MGR-BMNPXR80
EMP-KIZ8V886,PM,159064.96,3.87,0,2022-07-12,Seattle,MGR-XJYJQ9U1
EMP-DKRF4FXE,mktg,189095.40550818495,1.72,0,2021-01-02,San Francisco,MGR-QUMIL2OA
EMP-OL8C4W8N,operations,97437.43,4.71,0,2022-07-09,Remote,MGR-WU0NGU5Y
EMP-CQF6MYLX,OPERATIONS,51156.7,4.19,0,2022-08-10,Seattle,MGR-9852ZZ2B
EMP-M0KHCUMT,Engineering,118064.86,3.31,0,2019-01-30,San Francisco,MGR-LN8D2BL9
EMP-ZXOS9GN0,Engg,127203.78,4.03,0,2020-11-28,Austin,MGR-5IR2T3L7
EMP-K3HOPZFD,sales team,76117.75,3.75,0,2018-02-10,Denver,MGR-YNVBDTOG
EMP-C2IMJ2XK,mktg,72336.04,3.08,0,2020-11-26,Denver,MGR-61E6XCJU
EMP-08WM20US,human resources,60438.72,,0,2020-05-09,Remote,MGR-2MMRE0VF
EMP-I6X0Q9ZM,Engineering,176016.73,,1,2018-08-03,Seattle,MGR-MRWICRP3
EMP-J9QW2ASK,OPERATIONS,42189.81,,1,2022-03-07,Denver,MGR-BPFIRO1Z
EMP-1GWI243P,Accounts,89552.66,2.59,1,2019-11-13,New York,MGR-HAJMIQIJ
EMP-560P7FEX,HR,54010.74,3.54,0,2018-08-18,Boston,MGR-YI4TG87J
EMP-3HAXWDLP,Engineering,127630.25,4.8,0,2018-02-13,New York,MGR-IELNDSCO
EMP-FENTD7KF,Sales,300712.7026879569,3.42,0,2018-12-20,Boston,MGR-62SR2NXY
EMP-00FRO6XU,Product Management,82567.39,3.85,0,2019-01-30,New York,MGR-CVD326EE
EMP-B6BHAGDF,ops,69540.7,1.63,0,2021-02-28,New York,MGR-Y6G0VFOI
EMP-VBZW5APM,PRODUCT,150160.18,3.27,0,2021-10-19,Remote,MGR-RN6PH1TO
EMP-JLKEAD2G,SALES,53276.98,3.99,0,2018-07-08,San Francisco,MGR-T8R0IFEJ
EMP-8161DQMQ,FINANCE,70146.99,3.28,0,2018-12-24,seattle,MGR-F0RNVH2O
EMP-4SXA0ZIV,SALES,53719.79,3.19,0,2019-06-18,Boston,MGR-KTC8O6M5
EMP-UN519M9N,PM,118428.16,2.44,0,2022-08-30,San Francisco,MGR-8TF7APMW
EMP-1OH6XM6A,Legal,160040.66,2.24,1,2020-05-28,San Francisco,MGR-RYGP8ARC
EMP-SJ0WAM3C,ENGINEERING,349034.8905478097,3.75,0,2020-05-10,New York,MGR-8GO1HG32
EMP-LDHP3A0M,hr,40062.27,2.44,1,2021-07-16,San Francisco,MGR-KDZJUZHI
EMP-ULE8NGXB,sales,67455.56,2.82,1,2022-01-18,New York,MGR-4CVNMM3C
EMP-HU03Y53M,SALES,51841.81,3.64,1,2021-06-11,boston,MGR-D5HODIM0
EMP-JVZU74N7,Engg,134274.11,4.17,0,2018-03-26,New York,MGR-S0TD217N
EMP-E58ZUB9D,Marketing,58209.75,2.78,1,2022-09-20,Denver,MGR-K42N0D4N
EMP-6UFX6GLF,marketing,85888.21,3.1,0,2019-07-12,NeW yoRk,MGR-PB15AVIL
EMP-KQFZBL9P,compliance,126474.29,2.42,0,2019-11-10,Austin,MGR-YEP61H0A
EMP-5JDHMBZX,human resources,63334.52,3.88,0,2018-03-12,Remote,MGR-JYSCF1ZZ
EMP-RMRL1SVV,sales,97336.57,2.7,1,2018-03-03,New York,MGR-WPTIY10Q
EMP-VT0GNFOL,H R,163517.9216580873,3.14,0,2023-05-09,New York,MGR-SEZCJAAC
EMP-1KHPY81H,Finance,85109.01,3.27,0,2022-02-21,Denver,MGR-XFB15Z00
EMP-DG5RKHBH,Engg,84626.99,4.41,0,2019-06-19,Remote,MGR-MLCOJ7PG
EMP-S5CD3BMY,Engineering,215444.27,,0,2019-04-21,Austin,MGR-CSZZYKOF
EMP-NS1NGWZH,mktg,72625.62,2.8,0,2019-11-23,New York,MGR-R72QXJJR
EMP-KO6XNQXU,Product Management,151466.41,2.92,0,2021-11-10,San Francisco,MGR-Q35RL321
EMP-DN0A59WA,human resources,54497.74,3.25,0,2022-06-03,Seattle,MGR-JIUBVDEI
EMP-BDIM28AQ,Tech,144977.31,3.25,0,2019-03-30,Denver,MGR-65435ZL6
EMP-Z5OM1RQ8,finance,70031.26,3.93,0,2018-09-18,Denver,MGR-ED33DAIA
EMP-GEF8QGZB,ENGINEERING,116505.34,3.24,1,2020-01-31,New York,MGR-9LPBREY9
EMP-8P7PRJHH,FINANCE,121979.27,3.95,0,2019-10-30,Remote,MGR-6SRVDIL7
EMP-VF5HWDA7,Ops,118852.73614671742,4.38,0,2018-03-06,San francisco,MGR-8ADSDQXM
EMP-7GFRD42Y,MARKETING,83754.34,1.74,1,2021-10-28,Chicago,MGR-UCHEUHPR
EMP-L3V7724N,ops,51709.39,3.57,0,2020-11-12,Seattle,MGR-SMC45EZ6
EMP-CRGEVPG4,OPERATIONS,65950.28,3.44,0,2019-12-23,Remote,MGR-4CG2R0NI
EMP-SY1VU2AE,hr,61181.28,2.89,0,2023-03-25,Austin,MGR-9852ZZ2B
EMP-Y92P8J57,ENGINEERING,109571.24,3.92,0,2019-12-10,Chicago,MGR-P7CV3QMY
EMP-Y67MC25F,sales,108006.66,4.78,0,2023-09-18,Remote,MGR-5HC2SRB2
EMP-JWYXGCJF,MARKETING,93257.56,2.18,1,2019-01-13,Austin,MGR-L3TYYCCJ
EMP-0ZAUZ9RJ,ENGINEERING,154363.63,3.51,0,2021-10-10,Chicago,MGR-7HEXOD0B
EMP-EL08KKLS,Product,149090.21,2.24,1,2020-05-22,Boston,MGR-HKG2VKEV
EMP-FGSEI3TV,Sales Team,67779.41,4.38,0,2022-09-15,Remote,MGR-JAPW38AU
EMP-OBICLW2W,H R,57716.52,,0,2018-12-07,Boston,MGR-JEW52XLM
EMP-Q1MVKZNU,Engg,95253.99,2.76,0,2022-09-30,Boston,MGR-4X7YGHAR
EMP-DROQZ307,MARKETING,69513.85,1.86,0,2021-05-27,Austin,MGR-LTTUG6L6
EMP-7HWXJQAE,Accounts,84587.41,3.49,0,2022-06-29,Remote,MGR-QRBEW2TL
EMP-6UX4KUVD,technology,170469.29,2.71,0,2018-09-24,Austin,MGR-53AJFM95
EMP-XM8OG996,ENGINEERING,116028.97,2.13,0,2018-02-26,Remote,MGR-UHEXYHJY
EMP-GKYA3Z5N,ops,47954.91,2.64,1,2018-04-19,Chicago,MGR-B3BA6HVE
EMP-RK8W2KPK,FINANCE,140960.81,3.36,0,2020-10-05,San Francisco,MGR-2EBURVJD
EMP-D6FXNOQ3,Engineering,125820.97,4.13,0,2020-09-20,nEW YOrk,MGR-1SMPXZBQ
EMP-2AMINILT,Tech,162655.67,2.59,1,2018-10-24,Chicago,MGR-7RM80W6M
EMP-IETCPS99,sales,238116.5416568715,2.6,0,2018-07-17,Remote,MGR-ODCU5O0Q
EMP-4AW8JHE5,Legal,109824.56,2.15,1,2021-08-20,chicago,MGR-FJ4ZDNRK
EMP-ZQJPAL1D,MARKETING,,2.17,1,2018-09-12,SaN FrAnCiScO,MGR-61IBLFA5
EMP-NJ21IDNM,H.R.,73032.83,3.82,0,2018-03-28,Remote,MGR-H2Y7JUYH
EMP-BJVNFOWA,Product,162294.44,2.9,1,2020-04-09,Remote,MGR-AO5FH5F3
EMP-IJVD4BZ0,PRODUCT,86518.41,4.61,0,2020-05-13,Chicago,MGR-SQHGAZQ8
EMP-G8Y2WGEB,ENGINEERING,164342.78,3.62,0,2019-06-05,Remote,MGR-MIO77ACR
EMP-OF2SGHUV,ENGINEERING,98328.22,3.04,1,2022-04-27,Remote,MGR-QVANRHR6
EMP-960BMTXV,hr,87406.31,2.4,1,2021-04-07,New york,MGR-KVZK75J9
EMP-MJXMIKWM,accounts,136397.07,3.14,1,2020-05-29,Remote,MGR-RGGCMHJ9
EMP-T80G19S6,FINANCE,142510.96,3.29,0,2019-07-11,New York,MGR-9BHSDDC0
EMP-RPMEHRTV,legal,112084.88,2.68,0,2020-03-03,Boston,MGR-42B7M4I8
EMP-O59AVH09,technology,123043.67,3.59,0,2019-01-26,New York,MGR-84PX9BHJ
EMP-KQNK4BOO,Accounts,71574.32,3.11,0,2019-09-21,San Francisco,MGR-PB15AVIL
EMP-410AY5TD,Human Resources,,4.0,0,2021-08-06,Austin,MGR-X8OZ8XPP
EMP-AQ2YOTOS,PM,108493.99,3.63,1,2020-04-23,San Francisco,MGR-XRIFGJUD
EMP-HW9IN05O,H.R.,59268.65,3.46,0,2021-05-10,Seattle,MGR-UEI48VLT
EMP-HKOJJ9VY,ops,71238.86,4.84,0,2018-11-25,Chicago,MGR-0O9055X8
EMP-0AI60JD9,marketing,55367.92,3.82,0,2019-10-11,New York,MGR-3J9S7DTV
EMP-YUGUR8VM,Sales Team,38472.59,2.32,0,2019-06-27,San Francisco,MGR-S9ED4AYD
EMP-36WE7GJ8,operations,60249.83,3.08,0,2019-05-04,Remote,MGR-3E7MTDUS
EMP-RKI3W706,Tech,76462.59,2.02,0,2019-08-05,Remote,MGR-SIVXB4YN
EMP-RCI46CKX,legal,112952.72,,0,2018-06-17,New York,MGR-CA322PCQ
EMP-DLSNPP24,Legal,132782.55,3.35,0,2021-08-01,Chicago,MGR-KWGN9JYE
EMP-N2ER2FCU,Sales Team,48601.79,,0,2018-04-25,Remote,MGR-ZP40UL0Q
EMP-WEYSU7ER,engineering,119438.74,4.41,0,2021-03-28,Seattle,MGR-0F8XDYMW
EMP-8I4RBBNO,Tech,129248.05,3.59,0,2018-04-15,Chicago,MGR-1DLM5E5W
EMP-KSQWD2DD,engineering,91442.16,3.85,0,2018-10-11,Remote,MGR-98KPVOVR
EMP-0U5OFQ3W,operations,177371.95273046131,2.37,1,2019-10-05,New York,MGR-V98G2Y0P
EMP-LKG86D7G,technology,122645.92,1.88,1,2018-02-25,San Francisco,MGR-P7CV3QMY
EMP-XX1175Z9,Tech,152534.57,1.77,1,2023-08-08,Chicago,
EMP-4RNFJRJE,sales team,166669.71637151449,3.81,1,2019-10-04,Remote,MGR-6SPIE0Z8
EMP-IJ4GYIJ8,accounts,81599.35,2.92,1,2019-11-29,San Francisco,MGR-X986TC5L
EMP-4RCCK11G,HR,78544.01,3.63,0,2018-12-02,SaN FrAnCiScO,MGR-JGS7FR39
EMP-OHOCG2KE,HR,65264.23,4.26,0,2018-09-09,Remote,MGR-QWO6P3O0
EMP-1ZJGDGK8,OPERATIONS,74657.02,2.76,1,2018-10-09,Chicago,MGR-P4C9H4KX
EMP-OUVA2UTF,OPERATIONS,67595.25,3.83,1,2018-01-20,San Francisco,MGR-IGMLG9W3
EMP-I62R2CXT,MARKETING,67182.96,3.83,0,2018-01-17,New York,MGR-9SEYQFKI
EMP-AWOJDQI8,Sales Team,83607.46,,1,2018-10-14,Chicago,MGR-45FDMLRS
EMP-QD92TFJC,operations,82438.09,,0,2020-11-09,Denver,MGR-86UNXLGM
EMP-8098I9K5,Engineering,181426.32,3.55,0,2018-05-14,Remote,MGR-KWGN9JYE
EMP-TSWAALXV,accounts,62745.54,2.69,1,2020-04-04,New York,MGR-UA6P9WXQ
EMP-L28DL4WG,ENGINEERING,105153.73,1.9,1,2022-08-15,Denver,MGR-BRQ2EY3J
EMP-0VNQST6B,Engg,120190.45,2.06,0,2022-06-16,San Francisco,MGR-7RM80W6M
EMP-80292YQO,engineering,133980.59,2.79,1,2018-03-29,Austin,MGR-81JCDYOC
EMP-OIEASU29,MARKETING,66829.98,4.37,0,2019-08-19,Seattle,MGR-ODCU5O0Q
EMP-7KRZ07QD,technology,149417.97,4.08,0,2019-09-10,San Francisco,MGR-RNKNX13C
EMP-Y3RWQ8FK,H.R.,48056.44,1.83,1,2021-07-15,Remote,MGR-E6Q3Y35B
EMP-LVEWTFMS,engineering,135479.3,3.83,0,2018-04-26,San Francisco,MGR-X8OZ8XPP
EMP-BVZQ8TSA,ENGINEERING,395078.93351611414,4.32,0,2018-02-11,Chicago,MGR-IGMLG9W3
EMP-PH3Q35LT,sales team,86764.29,3.37,1,2020-05-26,Denver,MGR-ITBBUWQB
EMP-4RR3G6WT,H R,55118.29,4.41,0,2022-07-22,Austin,MGR-BFGFBTOP
EMP-QLY3IBDY,engineering,93077.68,4.31,0,2018-09-30,Boston,MGR-R8D5KIMC
EMP-O1UAPIAR,engineering,,4.4,0,2020-05-07,New York,MGR-T3LU50EB
EMP-5PZQ7NNM,HR,55348.45,2.82,0,2018-05-17,Chicago,MGR-8DTH2Y1R
EMP-CB0FLABE,HR,195062.4090032025,3.11,0,2019-05-02,Chicago,MGR-RI0A9XTZ
EMP-SXVTI2V0,compliance,77460.18,,0,2018-01-03,Chicago,MGR-YRRWQ0GE
EMP-T8LI72W4,ops,94232.18,4.21,0,2019-09-22,Remote,MGR-V3L7ADCX
EMP-50QF5YNA,ENGINEERING,125551.88,4.57,0,2019-10-29,New York,MGR-ZNR2Q4V6
EMP-GNTUSJXB,engineering,103289.65,4.38,0,2020-02-19,Remote,MGR-T1C58SFL
EMP-1HKN2VIR,SALES,58777.96,3.02,0,2019-07-27,NeW YoRk,MGR-89BJXHTR
EMP-TD8H6D6O,operations,60406.53,3.08,0,2020-12-04,San Francisco,MGR-89BJXHTR
EMP-M29QEJ6F,ops,48952.56,2.27,1,2018-01-30,San Francisco,MGR-VYPLUWEX
EMP-LEDNUDM0,PM,101279.82,4.64,0,2021-05-12,san francisco,MGR-BFGFBTOP
EMP-76BYNWRX,compliance,97093.07,3.59,1,2018-04-13,New York,MGR-EHQGMTMS
EMP-Q9RVSF0S,accounts,79460.63,2.69,0,2022-01-05,Denver,
